N,Должность,Язык.программирования,Специализация,Общий.опыт.работы,Опыт.работы.на.текущем.месте,Зарплата.в.месяц,Изменение.зарплаты.за.12.месяцев,Город,Размер.компании,Тип.компании,Пол,Возраст,Образование,Университет,Еще.студент,Уровень.английского,Предметная.область,Дата.заполнения,User.Agent,exp,current_job_exp,salary,Валюта,cls,avg,avg_by_Должность
7997,Technical Lead,JavaScript,,2,2,1900,1000,Киев,до 50 человек,Продуктовая,мужской,24,Высшее,НТУУ «КПИ»,False,ниже среднего,"Веб-разработка,eCommerce",06/07/2017 11:51:20,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4",2.0,2.0,1900,,SDEV,1883.371034198599,3664.272
7998,Junior Software Engineer,Other,,0.25,0.25,800,400,Киев,до 1000 человек,Аутстаффинговая,мужской,23,Высшее,КНУ им. Шевченко,False,выше среднего,"Веб-разработка,Корпоративные системы",06/07/2017 11:51:31,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",0.25,0.25,800,,DEV,1883.371034198599,605.65859375
8001,Software Engineer,JavaScript,,2,1.5,1000,400,Харьков,до 50 человек,Аутсорсинговая,мужской,29,Высшее,Другой вуз,False,ниже среднего,Веб-разработка,06/07/2017 11:52:42,"Mozilla/5.0 (Linux; Android 7.0; SM-A510F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/59.0.3071.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/130.0.0.45.70;]",2.0,1.5,1000,,DEV,1883.371034198599,1678.630073800738
8002,Technical Lead,PHP,,10 и более лет,6,2600,200,Чернигов,до 200 человек,Аутсорсинговая,мужской,34,Высшее,Другой вуз,False,выше среднего,"Веб-разработка,eCommerce",06/07/2017 11:52:57,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",10.0,6.0,2600,,SDEV,1883.371034198599,3664.272
8003,Software Engineer,C#/.NET,,2,1,1750,650,Киев,до 50 человек,Продуктовая,мужской,24,Высшее,Другой вуз,False,средний,"Веб-разработка,Мультимедиа",06/07/2017 11:53:14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",2.0,1.0,1750,,DEV,1883.371034198599,1678.630073800738
8005,Software Engineer,PHP,,9,9,1500,250,Черкассы,до 200 человек,Аутсорсинговая,мужской,31,Высшее,Другой вуз,False,средний,Веб-разработка,06/07/2017 11:53:35,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:54.0) Gecko/20100101 Firefox/54.0,9.0,9.0,1500,,DEV,1883.371034198599,1678.630073800738
8009,Software Engineer,C#/.NET,,4,1.5,1750,200,Львов,до 1000 человек,Продуктовая,мужской,24,Высшее,ЧГУ им. Петра Могилы,False,средний,Desktop Applications,06/07/2017 11:55:10,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,4.0,1.5,1750,,DEV,1883.371034198599,1678.630073800738
8010,Software Engineer,1С,,6,4,750,150,Киев,до 10 человек,Продуктовая,мужской,29,Высшее,КНУ им. Шевченко,False,средний,"eCommerce,Корпоративные системы",06/07/2017 11:55:26,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",6.0,4.0,750,,DEV,1883.371034198599,1678.630073800738
8011,Technical Lead,PHP,,7,6,2900,-150,Днепр,до 1000 человек,Продуктовая,мужской,26,Высшее,НметАУ,False,ниже среднего,Веб-разработка,06/07/2017 11:55:28,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4",7.0,6.0,2900,,SDEV,1883.371034198599,3664.272
8012,Software Engineer,1С,,10 и более лет,3,1000,100,Киев,до 10 человек,Другая,мужской,37,Высшее,НТУУ «КПИ»,False,выше среднего,Desktop Applications,06/07/2017 11:55:29,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",10.0,3.0,1000,,DEV,1883.371034198599,1678.630073800738
8015,Senior Software Engineer,PHP,,5,1,2500,500,Киев,до 200 человек,Продуктовая,мужской,28,Среднее,,False,средний,"Финансы и банки,eCommerce",06/07/2017 11:56:32,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",5.0,1.0,2500,,DEV,1883.371034198599,3243.2009259259257
8018,Senior Software Engineer,1С,,10 и более лет,10 и более лет,2000,0,Запорожье,до 10 человек,Другая,мужской,37,Среднее,,False,элементарный,"Desktop Applications,Корпоративные системы",06/07/2017 11:57:16,"Mozilla/5.0 (Windows Phone 10.0; Android 6.0.1; Microsoft; Lumia 550) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Mobile Safari/537.36 Edge/15.15063",10.0,10.0,2000,,DEV,1883.371034198599,3243.2009259259257
8019,Software Engineer,Scala,,3,3,2950,950,Киев,до 50 человек,Аутстаффинговая,мужской,22,Высшее,НТУУ «КПИ»,False,выше среднего,Веб-разработка,06/07/2017 11:57:24,"Mozilla/5.0 (Linux; Android 6.0.1; SM-A520F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",3.0,3.0,2950,,DEV,1883.371034198599,1678.630073800738
8023,Junior Software Engineer,C++,,0.5,0.5,500,400,Одесса,до 1000 человек,Аутсорсинговая,мужской,25,Высшее,ЖГТУ,False,средний,"Системное программирование,Другое",06/07/2017 11:59:06,"Mozilla/5.0 (Linux; Android 5.1.1; Lenovo A6020a40 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",0.5,0.5,500,,DEV,1883.371034198599,605.65859375
8026,Senior Software Engineer,Scala,,10 и более лет,3,5700,200,Удаленно,до 50 человек,Продуктовая,мужской,37,Высшее,НТУУ «КПИ»,False,продвинутый,Другое,06/07/2017 11:59:32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.104 Safari/537.36",10.0,3.0,5700,,DEV,1883.371034198599,3243.2009259259257
8027,Software Engineer,C#/.NET,,4,3,1500,500,Киев,до 50 человек,Продуктовая,мужской,23,Высшее,Другой вуз,False,выше среднего,"Desktop Applications,Веб-разработка",06/07/2017 11:59:44,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",4.0,3.0,1500,,DEV,1883.371034198599,1678.630073800738
8028,Software Engineer,Objective-C,,4,2,1800,0,Мариуполь,до 10 человек,Стартап,мужской,48,Два высших,Другой вуз,False,средний,"Android,iOS",06/07/2017 11:59:45,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",4.0,2.0,1800,,DEV,1883.371034198599,1678.630073800738
8029,Software Engineer,JavaScript,,3,1,1200,0,Киев,свыше 1000 человек,Аутсорсинговая,мужской,27,Высшее,НметАУ,False,средний,"Веб-разработка,Телекоммуникации",06/07/2017 12:00:01,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.109 Safari/537.36",3.0,1.0,1200,,DEV,1883.371034198599,1678.630073800738
8030,Software Engineer,Ruby/Rails,,4,4,1100,200,Черкассы,до 50 человек,Аутсорсинговая,женский,25,Незаконченное высшее,Другой вуз,False,средний,Веб-разработка,06/07/2017 12:00:13,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",4.0,4.0,1100,,DEV,1883.371034198599,1678.630073800738
8033,Software Engineer,C#/.NET,,7,1.5,2700,400,Харьков,до 1000 человек,Аутсорсинговая,мужской,27,Высшее,ХНУРЭ,False,средний,Веб-разработка,06/07/2017 12:00:24,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",7.0,1.5,2700,,DEV,1883.371034198599,1678.630073800738
8036,Software Engineer,C#/.NET,,5,5,2500,200,Харьков,до 50 человек,Аутстаффинговая,мужской,38,Два высших,НТУ «ХПИ»,False,выше среднего,Веб-разработка,06/07/2017 12:01:33,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",5.0,5.0,2500,,DEV,1883.371034198599,1678.630073800738
8037,Software Engineer,Java,,4,3,2350,600,Львов,до 50 человек,Аутсорсинговая,мужской,26,Высшее,Другой вуз,False,выше среднего,"Веб-разработка,Финансы и банки",06/07/2017 12:01:52,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:54.0) Gecko/20100101 Firefox/54.0,4.0,3.0,2350,,DEV,1883.371034198599,1678.630073800738
8038,Software Engineer,PHP,,7,1,1320,120,Киев,до 200 человек,Аутсорсинговая,мужской,29,Незаконченное высшее,НТУУ «КПИ»,False,выше среднего,Веб-разработка,06/07/2017 12:02:08,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",7.0,1.0,1320,,DEV,1883.371034198599,1678.630073800738
8040,Software Engineer,JavaScript,,3,0.25,1500,500,Киев,до 10 человек,Другая,мужской,28,Высшее,НТУУ «КПИ»,False,средний,Веб-разработка,06/07/2017 12:02:28,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",3.0,0.25,1500,,DEV,1883.371034198599,1678.630073800738
8044,Software Engineer,PHP,,4,2,1000,100,Винница,до 50 человек,Продуктовая,мужской,30,Высшее,ВНТУ,False,средний,Веб-разработка,06/07/2017 12:02:47,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",4.0,2.0,1000,,DEV,1883.371034198599,1678.630073800738
8045,Junior Software Engineer,Java,,0.25,меньше 3 месяцев,600,0,Киев,свыше 1000 человек,Аутсорсинговая,мужской,20,Незаконченное высшее,НТУУ «КПИ»,True,средний,eCommerce,06/07/2017 12:03:06,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",0.25,0.0,600,,DEV,1883.371034198599,605.65859375
8046,Senior Software Engineer,PHP,,10 и более лет,7,5500,600,Днепр,до 10 человек,Продуктовая,мужской,33,Кандидат,ДНУ им. Гончара,False,выше среднего,Веб-разработка,06/07/2017 12:04:18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",10.0,7.0,5500,,DEV,1883.371034198599,3243.2009259259257
8047,Software Engineer,JavaScript,,2,2,2200,600,Киев,до 50 человек,Аутсорсинговая,мужской,23,Высшее,НАУ,False,средний,"Веб-разработка,eCommerce",06/07/2017 12:04:19,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4",2.0,2.0,2200,,DEV,1883.371034198599,1678.630073800738
8050,System Architect,Java,,5,2,4500,1000,Львов,до 1000 человек,Аутсорсинговая,мужской,28,Высшее,Другой вуз,False,продвинутый,Корпоративные системы,06/07/2017 12:04:44,"Mozilla/5.0 (Linux; Android 5.1; HTC One Build/LMY47O.H19; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/59.0.3071.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/130.0.0.45.70;]",5.0,2.0,4500,,SDEV,1883.371034198599,4387.076923076923
8054,Junior Software Engineer,Java,,0.5,0.25,700,300,Киев,до 1000 человек,Аутсорсинговая,мужской,22,Высшее,КНУ им. Шевченко,True,продвинутый,Корпоративные системы,06/07/2017 12:07:32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",0.5,0.25,700,,DEV,1883.371034198599,605.65859375
8055,Junior Software Engineer,JavaScript,,0.5,0.5,500,0,Киев,до 50 человек,Аутсорсинговая,мужской,20,Высшее,НТУУ «КПИ»,True,средний,Веб-разработка,06/07/2017 12:07:37,"Mozilla/5.0 (Linux; Android 6.0.1; MI 5 Build/MXB48T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",0.5,0.5,500,,DEV,1883.371034198599,605.65859375
8056,Senior Software Engineer,Java,,10 и более лет,3,2900,0,Одесса,до 200 человек,Стартап,мужской,35,Высшее,Другой вуз,False,выше среднего,Корпоративные системы,06/07/2017 12:07:38,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36",10.0,3.0,2900,,DEV,1883.371034198599,3243.2009259259257
8057,Software Engineer,PHP,,4,меньше 3 месяцев,1600,750,Киев,до 10 человек,Стартап,мужской,21,Незаконченное высшее,НАУ,False,ниже среднего,Веб-разработка,06/07/2017 12:12:27,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_1 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Mobile/14E304 [FBAN/FBIOS;FBAV/99.0.0.57.70;FBBV/63577032;FBDV/iPhone5,1;FBMD/iPhone;FBSN/iOS;FBSV/10.3.1;FBSS/2;FBCR/lifecell;FBID/phone;FBLC/en_US;FBOP/5;FBRV/0]",4.0,0.0,1600,,DEV,1883.371034198599,1678.630073800738
8058,Junior Software Engineer,PHP,,1.5,1.5,350,50,Ивано-Франковск,до 10 человек,Аутсорсинговая,мужской,21,Незаконченное высшее,Другой вуз,False,ниже среднего,"Desktop Applications,eCommerce",06/07/2017 12:13:17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",1.5,1.5,350,,DEV,1883.371034198599,605.65859375
8059,Senior Software Engineer,C#/.NET,,10 и более лет,3,3400,0,Житомир,до 200 человек,Аутстаффинговая,мужской,30,Высшее,ЖГТУ,False,выше среднего,"Веб-разработка,Корпоративные системы",06/07/2017 12:13:36,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",10.0,3.0,3400,,DEV,1883.371034198599,3243.2009259259257
8060,Senior Software Engineer,Java,,5,0.25,2300,1300,Харьков,до 50 человек,Продуктовая,мужской,23,Среднее,,False,средний,"eCommerce,Мультимедиа",06/07/2017 12:15:09,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36",5.0,0.25,2300,,DEV,1883.371034198599,3243.2009259259257
8061,Junior Software Engineer,C#/.NET,,1,1,500,200,Другой,до 200 человек,Аутсорсинговая,мужской,21,Незаконченное высшее,Другой вуз,True,средний,"Android,iOS",06/07/2017 12:15:10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",1.0,1.0,500,,DEV,1883.371034198599,605.65859375
8062,Senior Software Engineer,JavaScript,,5,1,2300,600,Ивано-Франковск,до 10 человек,Стартап,мужской,26,Высшее,Другой вуз,False,выше среднего,"Веб-разработка,Финансы и банки",06/07/2017 12:20:05,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0,5.0,1.0,2300,,DEV,1883.371034198599,3243.2009259259257
8064,Senior Software Engineer,PHP,,9,1,3500,1000,Киев,до 200 человек,Аутстаффинговая,мужской,29,Высшее,НАУ,False,средний,Веб-разработка,06/07/2017 12:21:46,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",9.0,1.0,3500,,DEV,1883.371034198599,3243.2009259259257
8065,Senior Software Engineer,C++,,10 и более лет,0.5,5000,300,Одесса,до 10 человек,Стартап,мужской,38,Высшее,ОНПУ,False,выше среднего,"Телекоммуникации,Мультимедиа",06/07/2017 12:22:11,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.115 Safari/537.36",10.0,0.5,5000,,DEV,1883.371034198599,3243.2009259259257
